Farmer_ID,Farmer_Name,State,District,Crop_Name,Season,Area_Cultivated_Acres,Expected_Yield_Tonnes,Actual_Yield_Tonnes,Market_Price_per_Tonne,Local_Market_Demand_Tonnes,State_Market_Demand_Tonnes,National_Demand_Tonnes,Soil_Type,Water_Usage_Liters_per_Acre,Fertilizer_Usage_kg_per_Acre,Sustainability_Score,Weather_Condition,Predicted_Demand_for_Next_Season_Tonnes,Overproduction_Risk,Date_Recorded
F05156,Vikram Bhatt,Odisha,Puri,Mango,Summer,5.38,76.55,79.21,75469,879.9,6930.61,12799.99,Laterite,1256.41,97.55,62,Heavy Rainfall,874.65,Low,2024-11-23
F05157,Naveen Gupta,Odisha,Puri,Mango,Summer,1.05,12.76,12.48,60305,1357.37,7839.54,14474.65,Sandy,5258.35,56.97,82,Heavy Rainfall,1381.23,Low,2024-03-28
F05158,Rahul Yadav,Odisha,Puri,Rice,Summer,13.78,75.77,82.92,18629,530.2,6850.51,11392.09,Clay,2878.0,59.88,68,Normal,511.75,Medium,2024-06-15
F05159,Swati Sharma,Odisha,Puri,Rice,Kharif,0.93,4.08,4.13,23656,356.93,7088.43,7217.23,Red,5263.62,103.76,46,Flood,322.59,Low,2024-11-16
F05160,Pooja Das,Odisha,Puri,Mango,Rabi,3.01,26.69,26.0,52090,957.3,7853.99,14661.37,Black,4325.4,50.7,60,Flood,1018.05,High,2024-09-21
F05161,Amit Verma,Odisha,Puri,Mango,Kharif,3.51,48.55,42.96,71099,281.54,7356.98,3436.89,Alluvial,1509.75,85.58,63,Dry,254.24,Low,2025-02-04
F05162,Praveen Das,Odisha,Puri,Mango,Rabi,12.73,225.86,232.98,65747,754.45,7395.58,17749.97,Alluvial,6447.8,57.05,61,Dry,807.21,Medium,2025-02-02
F05163,Praveen Reddy,Odisha,Puri,Rice,Rabi,7.91,31.44,27.05,24097,393.05,6459.76,4285.07,Clay,7921.52,107.92,84,Drought,467.36,Medium,2025-03-03
F05164,Arun Gupta,Odisha,Puri,Mango,Rabi,3.19,55.28,49.08,55299,924.11,6707.23,16376.35,Red,7185.13,58.34,72,Heavy Rainfall,995.74,Medium,2025-03-26
F05165,Kiran Bhatt,Odisha,Puri,Groundnut,Summer,1.79,2.83,3.11,41446,738.89,6970.96,14136.95,Red,5003.37,51.11,90,Heavy Rainfall,748.66,High,2024-03-21
F05166,Naveen Nair,Odisha,Puri,Mango,Rabi,11.67,107.33,100.46,49123,1323.79,6944.94,31654.52,Red,3423.72,36.61,87,Dry,1481.65,Medium,2025-05-17
F05167,Sunita Nair,Odisha,Rayagada,Rice,Summer,10.25,40.13,43.95,22043,525.04,7871.59,6457.0,Clay,7445.5,46.65,93,Flood,491.0,High,2024-01-09
F05168,Amit Reddy,Odisha,Rayagada,Rice,Summer,1.17,5.76,5.92,24685,1051.7,6525.0,22590.63,Laterite,7632.69,91.5,61,Dry,1195.49,High,2025-08-27
F05169,Praveen Gowda,Odisha,Rayagada,Wheat,Summer,6.07,22.05,24.85,21443,732.48,7126.23,14998.5,Alluvial,4846.83,107.86,79,Heavy Rainfall,785.61,High,2024-12-22
F05170,Kiran Chaudhary,Odisha,Rayagada,Maize,Rabi,5.99,24.33,26.84,18817,571.22,6907.79,13650.88,Laterite,5914.44,53.68,69,Heavy Rainfall,601.74,Medium,2024-08-15
F05171,Divya Kaur,Odisha,Rayagada,Mango,Summer,14.59,145.68,141.48,70131,887.4,7495.3,9385.06,Sandy,6028.83,47.7,63,Heavy Rainfall,1020.62,High,2024-06-29
F05172,Suresh Sharma,Odisha,Rayagada,Banana,Kharif,12.13,298.15,267.05,14581,1059.82,7870.47,17358.35,Black,5931.63,72.3,65,Drought,1104.77,Medium,2024-04-09
F05173,Aarti Gupta,Odisha,Rayagada,Mango,Summer,5.58,90.89,102.3,78646,608.9,6517.4,6292.07,Clay,6991.32,68.84,68,Flood,598.88,High,2024-10-06
F05174,Ramesh Bhatt,Odisha,Rayagada,Mango,Kharif,6.87,105.03,110.49,68904,1035.35,7769.84,17785.08,Red,5242.58,57.29,62,Normal,1011.33,Medium,2024-09-18
F05175,Vikram Patil,Odisha,Sambalpur,Mango,Summer,13.12,135.11,134.64,72820,258.48,7414.56,5772.55,Clay,6962.86,83.9,71,Heavy Rainfall,237.69,Low,2025-01-25
F05176,Rahul Sharma,Odisha,Sambalpur,Mango,Kharif,14.98,210.77,197.95,59115,636.46,7736.23,8470.36,Black,3739.22,114.93,92,Heavy Rainfall,756.89,Medium,2024-12-10
F05177,Suresh Joshi,Odisha,Sambalpur,Mango,Rabi,13.4,234.38,266.61,47752,1215.7,6814.03,12342.62,Black,6834.93,109.23,80,Heavy Rainfall,1354.97,High,2024-09-22
F05178,Naveen Joshi,Odisha,Sambalpur,Mango,Summer,14.8,289.39,254.68,69281,1287.7,7025.04,14797.83,Alluvial,7530.33,62.45,65,Heavy Rainfall,1251.74,Medium,2024-08-23
F05179,Suresh Kumar,Odisha,Sambalpur,Cotton,Kharif,8.81,12.6,10.84,51262,1399.81,7038.78,31566.81,Red,3245.68,79.55,76,Flood,1679.06,Medium,2024-06-16
F05180,Swati Gupta,Odisha,Sambalpur,Potato,Summer,3.93,63.94,68.81,9561,641.1,7497.75,10126.55,Laterite,6430.25,81.56,95,Heavy Rainfall,610.56,Medium,2025-07-18
F05181,Swati Khan,Odisha,Sambalpur,Mango,Summer,11.95,226.58,222.53,74035,722.78,6784.23,15412.09,Red,1587.47,96.65,82,Drought,685.55,Low,2025-02-03
F05182,Divya Naik,Odisha,Sambalpur,Mango,Summer,12.94,134.66,151.5,67399,861.7,6769.47,14854.6,Clay,1616.5,66.01,67,Dry,904.29,Medium,2025-06-26
F05183,Aarti Joshi,Odisha,Sambalpur,Mango,Rabi,11.09,92.57,94.11,52513,923.26,6838.8,15015.92,Sandy,2338.5,71.59,79,Dry,1075.88,High,2024-01-17
F05184,Rahul Chaudhary,Odisha,Subarnapur,Maize,Kharif,14.12,53.8,58.31,19186,717.23,6619.08,8789.6,Sandy,3485.86,112.48,64,Normal,811.85,High,2025-06-28
F05185,Aarti Gowda,Odisha,Subarnapur,Mango,Rabi,5.85,78.88,90.4,43890,618.55,6485.09,12931.28,Sandy,3627.05,84.91,85,Dry,628.73,Low,2024-07-30
F05186,Ramesh Chaudhary,Odisha,Subarnapur,Maize,Kharif,5.86,17.16,15.96,17704,999.15,7132.11,22115.79,Black,7797.99,90.06,81,Normal,1131.36,Medium,2024-05-21
F05187,Rajesh Naik,Odisha,Subarnapur,Mango,Rabi,13.26,137.62,140.65,70268,1474.68,7518.12,15227.79,Sandy,1888.01,103.82,95,Normal,1668.61,Low,2024-02-12
F05188,Deepak Chaudhary,Odisha,Subarnapur,Potato,Rabi,4.99,119.38,127.05,11858,1036.19,6652.66,13442.43,Red,5140.01,98.0,84,Drought,1043.76,Low,2024-11-27
F05189,Praveen Khan,Odisha,Subarnapur,Mango,Rabi,8.33,100.37,88.64,69577,1231.56,6458.16,15886.47,Clay,2160.32,63.08,80,Normal,1253.88,Medium,2024-08-06
F05190,Shalini Joshi,Odisha,Subarnapur,Mango,Summer,1.83,19.01,19.15,52207,925.57,7856.87,15151.91,Clay,3207.88,91.1,98,Flood,982.82,High,2024-05-01
F05191,Ramesh Gowda,Odisha,Subarnapur,Mango,Summer,14.14,119.62,109.29,49959,739.68,6469.2,15759.22,Alluvial,6518.72,96.26,96,Heavy Rainfall,714.1,Low,2025-04-19
F05192,Rahul Singh,Odisha,Subarnapur,Potato,Rabi,2.11,30.61,26.84,10571,721.21,7163.4,11116.72,Red,2756.59,37.04,72,Flood,740.24,High,2025-04-09
F05193,Ramesh Kumar,Odisha,Sundergarh,Mango,Rabi,0.86,11.68,12.09,64382,1110.1,7728.71,21420.36,Black,4285.73,71.68,92,Flood,1172.38,Low,2025-09-06
F05194,Mahesh Khan,Odisha,Sundergarh,Sugarcane,Rabi,1.47,113.29,130.09,3560,1044.3,7037.31,22956.2,Black,7450.9,112.43,85,Dry,963.82,Medium,2024-09-12
F05195,Naveen Naik,Odisha,Sundergarh,Mango,Rabi,3.58,60.74,53.7,67534,1378.88,7099.05,31821.82,Alluvial,2354.31,66.88,78,Dry,1452.58,High,2025-07-23
F05196,Kiran Sharma,Odisha,Sundergarh,Mango,Summer,10.44,162.2,147.66,77066,1334.88,7264.6,28353.59,Laterite,5849.13,50.41,72,Normal,1401.33,Low,2025-06-16
F05197,Sunita Gupta,Odisha,Sundergarh,Mango,Kharif,14.05,137.89,123.81,78793,183.15,7683.25,4487.17,Black,6520.05,92.18,76,Flood,179.72,Medium,2025-01-25
F05198,Aarti Patil,Odisha,Sundergarh,Sugarcane,Rabi,8.56,843.48,765.34,3815,1138.95,6750.06,14512.22,Red,2466.72,74.53,83,Dry,1273.44,Low,2024-07-18
F05199,Aarti Verma,Odisha,Sundergarh,Mango,Rabi,14.5,145.22,129.47,73023,238.75,7647.25,4354.36,Red,1064.63,55.78,98,Heavy Rainfall,263.24,Low,2025-01-07
F05200,Rajesh Gowda,Odisha,Sundergarh,Mango,Rabi,11.96,164.55,140.53,47834,1334.56,6518.47,15898.66,Black,3355.72,112.53,71,Heavy Rainfall,1324.58,Medium,2025-07-01
F05201,Deepak Kumar,Odisha,Sundergarh,Mango,Summer,3.21,32.9,33.82,79013,176.96,7727.36,4154.17,Red,1446.6,70.71,68,Drought,162.26,Low,2024-10-01
F05202,Amit Verma,Odisha,Sundergarh,Potato,Kharif,5.36,95.18,95.78,9937,1340.09,7346.56,19335.1,Alluvial,4444.59,88.01,73,Normal,1427.86,Low,2024-01-29
F05203,Mahesh Verma,Odisha,Sundergarh,Mango,Kharif,10.61,183.87,187.04,57654,1346.19,7703.99,28887.81,Alluvial,2241.08,117.31,87,Heavy Rainfall,1330.97,High,2025-01-21
F05204,Suresh Chaudhary,Odisha,Sundergarh,Rice,Kharif,9.31,28.78,33.01,19009,416.98,6624.32,7500.67,Black,5233.75,75.42,53,Dry,432.74,Medium,2024-08-07
F05205,Mahesh Nair,Odisha,Sundergarh,Sugarcane,Rabi,5.6,352.55,322.35,4824,1129.79,7762.88,15292.46,Clay,5003.19,67.89,72,Drought,1076.06,Medium,2024-02-26
F05206,Deepak Kumar,Odisha,Sundergarh,Wheat,Summer,2.67,13.02,14.01,21369,993.75,7723.38,18396.93,Alluvial,6555.87,114.55,80,Normal,1062.68,High,2024-12-29
F05207,Suresh Bhatt,Punjab,Amritsar,Sugarcane,Summer,4.79,438.2,445.57,3030,1413.45,19800.26,34349.14,Laterite,5517.31,97.89,83,Heavy Rainfall,1640.89,Medium,2024-02-10
F05208,Deepak Yadav,Punjab,Amritsar,Rice,Kharif,0.6,1.99,1.92,18674,144.73,17740.72,3238.07,Clay,1651.31,119.35,78,Normal,157.81,Medium,2024-11-28
F05209,Ramesh Reddy,Punjab,Amritsar,Maize,Kharif,3.47,9.25,10.47,16364,1415.67,17454.43,14201.12,Red,6195.82,52.31,64,Flood,1657.22,Medium,2024-06-11
F05210,Suresh Das,Punjab,Amritsar,Mango,Kharif,5.67,96.53,104.24,53201,920.8,17203.9,21222.61,Red,3219.4,107.76,99,Heavy Rainfall,836.73,High,2024-10-20
F05211,Divya Khan,Punjab,Amritsar,Mango,Summer,12.38,143.51,150.23,46747,1349.13,19041.43,26223.42,Black,2227.78,50.32,73,Drought,1289.94,Medium,2024-07-03
F05212,Amit Reddy,Punjab,Amritsar,Potato,Rabi,7.14,165.97,152.08,9152,1221.0,17207.47,30368.58,Black,2577.18,62.39,93,Normal,1232.53,High,2024-08-22
F05213,Divya Verma,Punjab,Amritsar,Mango,Rabi,10.12,169.75,187.0,50347,249.74,16893.73,4387.08,Clay,1784.74,68.67,63,Normal,239.11,High,2025-03-29
F05214,Rahul Chaudhary,Punjab,Amritsar,Wheat,Summer,10.96,42.58,45.88,21244,584.93,17339.29,13223.07,Red,1494.93,38.22,71,Drought,597.42,Medium,2025-08-17
F05215,Aarti Naik,Punjab,Amritsar,Mango,Summer,2.25,22.2,22.71,43329,1106.81,18460.5,15429.45,Red,6265.62,50.12,85,Drought,1149.28,Low,2024-03-11
F05216,Pooja Singh,Punjab,Amritsar,Banana,Summer,6.89,176.37,193.12,11940,878.21,19106.8,12572.04,Laterite,1831.75,108.82,66,Flood,909.81,Medium,2024-12-21
F05217,Pooja Kaur,Punjab,Amritsar,Rice,Kharif,0.76,3.63,3.16,23448,1477.79,18406.19,31364.43,Clay,4676.74,63.5,82,Drought,1557.51,Low,2024-03-22
F05218,Aarti Gupta,Punjab,Barnala,Mango,Kharif,9.44,114.99,132.11,56917,1188.77,18893.92,25014.75,Black,3108.61,76.92,62,Heavy Rainfall,1159.45,Low,2025-02-19
F05219,Ramesh Chaudhary,Punjab,Barnala,Tea,Kharif,0.67,1.84,1.57,104702,904.69,17414.95,15463.82,Laterite,5933.69,58.02,52,Flood,853.0,Medium,2024-01-08
F05220,Shalini Kumar,Punjab,Barnala,Mango,Summer,4.65,75.13,78.55,41059,1093.26,16434.28,18206.12,Alluvial,7706.82,59.71,88,Heavy Rainfall,1107.01,Low,2025-09-18
F05221,Naveen Nair,Punjab,Barnala,Mango,Kharif,10.48,193.81,215.92,57179,291.26,18800.66,5981.33,Laterite,3842.0,68.55,82,Heavy Rainfall,322.0,Medium,2025-01-03
F05222,Rajesh Nair,Punjab,Barnala,Wheat,Kharif,14.62,44.3,38.12,16373,302.18,19549.91,6267.31,Red,6844.68,111.56,90,Flood,290.35,High,2024-10-29
F05223,Vikram Patil,Punjab,Barnala,Groundnut,Kharif,5.39,7.78,8.77,45440,334.17,16887.71,3449.15,Clay,5006.97,109.09,91,Normal,310.84,High,2024-11-29
F05224,Aarti Gowda,Punjab,Barnala,Mango,Rabi,9.12,138.96,136.96,78218,725.56,19909.39,11093.6,Sandy,7228.35,81.47,98,Heavy Rainfall,665.26,High,2024-08-31
F05225,Kiran Verma,Punjab,Barnala,Mango,Kharif,5.21,63.38,57.7,75571,993.8,19564.48,17922.61,Clay,1000.09,47.05,67,Normal,944.6,Medium,2024-05-18
F05226,Rajesh Khan,Punjab,Barnala,Banana,Kharif,7.52,256.09,222.96,14519,1096.34,19891.95,19200.34,Clay,5789.16,103.05,61,Flood,1200.92,Low,2025-07-10
F05227,Rajesh Gupta,Punjab,Barnala,Banana,Summer,4.07,131.71,131.01,13364,761.49,17240.16,14818.66,Clay,6312.09,105.33,94,Heavy Rainfall,797.11,Low,2024-01-06
F05228,Arun Singh,Punjab,Barnala,Wheat,Summer,1.43,5.79,5.4,21079,1016.13,19261.05,21946.5,Alluvial,2113.8,31.05,92,Dry,1076.6,Medium,2024-09-06
F05229,Amit Naik,Punjab,Barnala,Wheat,Summer,6.04,17.59,17.83,17490,906.03,18647.07,22201.78,Red,7296.95,94.9,92,Heavy Rainfall,979.44,Low,2024-09-23
F05230,Deepak Nair,Punjab,Bathinda,Wheat,Kharif,7.6,26.02,27.17,21669,1227.98,19586.53,19648.0,Clay,3172.67,74.75,57,Heavy Rainfall,1134.47,Low,2025-08-12
F05231,Aarti Verma,Punjab,Bathinda,Tea,Rabi,14.55,37.1,40.43,97495,770.45,17026.46,8331.68,Alluvial,4339.64,102.03,78,Heavy Rainfall,857.59,Medium,2024-09-20
F05232,Deepak Yadav,Punjab,Bathinda,Sugarcane,Rabi,7.62,666.12,610.45,4300,665.3,16430.46,10605.98,Sandy,6598.41,106.04,80,Flood,598.91,High,2024-08-22
F05233,Praveen Gowda,Punjab,Bathinda,Groundnut,Kharif,4.76,11.54,10.22,46886,130.81,19569.93,2967.36,Alluvial,1136.3,43.61,86,Dry,144.94,Low,2025-08-06
F05234,Sunita Naik,Punjab,Bathinda,Wheat,Summer,9.37,24.01,27.5,17000,674.68,19615.98,10377.52,Clay,5273.92,87.32,70,Heavy Rainfall,729.09,Low,2024-05-14
F05235,Shalini Joshi,Punjab,Bathinda,Mango,Summer,8.5,167.02,145.94,50552,291.77,18953.3,5160.45,Red,3693.27,40.94,61,Dry,340.47,Medium,2024-09-29
F05236,Mahesh Sharma,Punjab,Bathinda,Rice,Summer,2.59,14.18,12.07,23986,176.03,17531.27,3056.26,Sandy,2890.06,70.45,93,Dry,206.39,High,2025-09-23
F05237,Kiran Kumar,Punjab,Bathinda,Mango,Kharif,13.21,248.66,238.74,68168,1026.26,16490.27,11673.45,Laterite,4028.96,70.5,94,Dry,1182.77,High,2025-08-22
F05238,Praveen Das,Punjab,Bathinda,Sugarcane,Kharif,6.66,573.95,616.58,4850,795.5,18738.6,11564.34,Alluvial,6643.05,86.03,52,Drought,886.04,Medium,2024-07-09
F05239,Kiran Chaudhary,Punjab,Bathinda,Mango,Kharif,8.05,67.33,76.13,54702,1030.96,16577.09,21652.34,Red,7544.45,76.37,69,Normal,1202.9,Medium,2025-07-10
F05240,Amit Yadav,Punjab,Bathinda,Mango,Rabi,9.07,165.35,159.98,59387,542.49,18510.5,11512.6,Alluvial,3927.02,39.94,61,Dry,535.63,Low,2024-06-03
F05241,Mahesh Khan,Punjab,Bathinda,Mango,Rabi,13.02,230.41,229.6,69048,242.33,17550.54,3223.71,Red,3029.39,99.21,84,Flood,263.09,Low,2025-04-07
F05242,Naveen Bhatt,Punjab,Bathinda,Rice,Rabi,6.02,29.68,31.62,18253,994.9,19981.38,21078.97,Red,6386.04,49.32,51,Flood,1187.8,Medium,2024-06-24
F05243,Shalini Bhatt,Punjab,Bathinda,Banana,Summer,14.63,503.03,445.97,13076,388.58,19204.39,4285.07,Clay,2592.8,91.64,91,Drought,393.78,Medium,2024-06-02
F05244,Rajesh Verma,Punjab,Bathinda,Rice,Kharif,11.14,44.37,39.61,20987,1461.99,19651.91,34916.57,Black,3148.82,84.46,95,Heavy Rainfall,1666.55,High,2025-05-25
F05245,Shalini Bhatt,Punjab,Faridkot,Groundnut,Kharif,14.23,24.05,25.65,45164,1295.04,19497.66,18173.61,Black,3597.3,85.66,87,Normal,1445.84,Medium,2025-02-12
F05246,Ramesh Gowda,Punjab,Faridkot,Mango,Rabi,7.86,69.42,59.63,57356,102.85,19175.6,2346.14,Red,7877.42,74.42,100,Normal,116.9,High,2025-06-23
F05247,Praveen Yadav,Punjab,Faridkot,Sugarcane,Summer,6.26,558.2,479.29,3270,128.86,18311.82,1316.55,Black,6053.67,48.21,90,Normal,138.6,Low,2024-06-23
F05248,Shalini Naik,Punjab,Faridkot,Mango,Rabi,5.74,72.75,71.35,44274,929.29,17633.61,22725.18,Sandy,3001.96,87.42,72,Heavy Rainfall,1098.86,Low,2025-08-30
F05249,Vikram Naik,Punjab,Faridkot,Mango,Summer,1.02,13.4,13.54,74324,541.56,19311.8,7599.71,Red,4177.35,78.23,93,Dry,508.09,Low,2025-05-17
F05250,Vikram Gupta,Punjab,Faridkot,Mango,Rabi,7.0,127.7,124.51,67607,827.47,18246.54,9450.24,Sandy,6175.32,70.64,64,Drought,827.17,Medium,2025-04-09
F05251,Pooja Verma,Punjab,Faridkot,Mango,Kharif,6.47,113.25,98.55,48373,1211.98,16651.2,19917.66,Sandy,1061.18,95.22,68,Drought,1152.72,Low,2025-09-23
F05252,Mahesh Gowda,Punjab,Faridkot,Maize,Summer,12.18,40.52,35.97,18653,479.76,18468.68,9093.91,Black,7126.45,80.01,45,Drought,509.52,Low,2024-06-16
F05253,Deepak Chaudhary,Punjab,Faridkot,Sugarcane,Rabi,8.75,795.76,713.87,4742,745.77,18489.08,16300.26,Black,6894.07,70.26,50,Heavy Rainfall,674.83,Medium,2024-07-06
F05254,Shalini Gupta,Punjab,Faridkot,Groundnut,Kharif,5.74,12.1,12.46,41896,319.8,17052.79,7989.94,Black,5841.34,44.85,57,Normal,345.43,Low,2025-04-06
F05255,Arun Reddy,Punjab,Fatehgarh Sahib,Maize,Kharif,14.64,64.5,59.95,17597,468.53,18469.6,11330.1,Black,3532.8,114.98,58,Drought,436.59,High,2024-09-13
F05256,Praveen Verma,Punjab,Fatehgarh Sahib,Mango,Summer,11.76,136.24,130.84,50349,1367.9,19220.08,25266.53,Sandy,4771.58,97.18,97,Dry,1532.15,Medium,2024-10-02
F05257,Swati Khan,Punjab,Fatehgarh Sahib,Mango,Kharif,0.54,8.98,10.18,61005,751.97,18068.85,9641.93,Black,7265.27,61.11,89,Normal,703.42,Low,2024-05-29
F05258,Praveen Nair,Punjab,Fatehgarh Sahib,Sugarcane,Kharif,7.75,572.73,513.08,4857,551.17,16587.84,8671.47,Black,5864.35,41.79,85,Flood,512.88,Low,2025-03-05
F05259,Rahul Bhatt,Punjab,Fatehgarh Sahib,Cotton,Rabi,3.42,4.8,4.87,54805,981.7,17762.6,19335.42,Black,7523.07,59.58,60,Flood,1120.89,Medium,2024-06-05
F05260,Pooja Gowda,Punjab,Fatehgarh Sahib,Tea,Rabi,10.49,35.39,38.64,94394,743.97,17867.58,14453.82,Laterite,3961.7,81.61,54,Normal,884.89,Low,2025-06-19
F05261,Arun Kumar,Punjab,Fatehgarh Sahib,Mango,Summer,8.66,133.95,138.85,64963,362.87,19332.95,4029.92,Sandy,4452.15,113.67,93,Drought,335.1,High,2024-01-03
F05262,Divya Sharma,Punjab,Fazilka,Mango,Kharif,7.35,104.83,118.57,63244,768.32,17755.04,12866.25,Black,5851.43,68.61,100,Flood,858.91,Medium,2024-01-07
F05263,Pooja Patil,Punjab,Fazilka,Mango,Summer,5.9,115.06,119.2,68403,1469.64,17530.36,14956.76,Black,2728.5,38.61,68,Dry,1472.01,High,2024-07-22
F05264,Rahul Reddy,Punjab,Fazilka,Maize,Rabi,6.31,26.02,24.92,16272,1397.1,19882.48,22531.96,Red,2879.71,69.67,66,Drought,1366.72,High,2024-02-07
F05265,Kiran Verma,Punjab,Fazilka,Mango,Summer,12.55,198.41,198.97,43349,408.1,18624.48,4566.57,Black,4730.35,63.57,85,Heavy Rainfall,473.43,Low,2024-12-24
F05266,Naveen Nair,Punjab,Fazilka,Banana,Summer,10.07,335.3,354.84,12174,890.87,16925.03,19502.07,Sandy,1269.96,115.64,54,Flood,852.15,High,2024-08-09
F05267,Rajesh Verma,Punjab,Fazilka,Mango,Kharif,11.36,186.89,160.86,68187,201.77,17952.31,2744.07,Sandy,5398.78,65.53,61,Drought,230.16,Medium,2025-01-09
F05268,Sunita Gowda,Punjab,Fazilka,Mango,Summer,6.83,71.0,80.52,42371,741.09,16846.73,7486.93,Black,3761.66,113.7,64,Normal,753.44,Medium,2024-05-07
F05269,Ramesh Joshi,Punjab,Fazilka,Sugarcane,Summer,4.95,428.11,477.71,3103,860.68,19158.46,15852.7,Sandy,1635.65,70.24,87,Drought,1028.73,Low,2025-04-21
F05270,Aarti Nair,Punjab,Fazilka,Potato,Kharif,13.78,144.19,136.6,10685,987.08,19231.47,14675.78,Clay,5888.91,88.37,61,Drought,1120.34,Low,2024-12-07
F05271,Swati Chaudhary,Punjab,Ferozepur,Mango,Rabi,14.44,126.36,111.66,63399,1317.74,17166.07,28728.96,Black,4328.04,112.02,98,Heavy Rainfall,1224.38,High,2024-12-23
F05272,Aarti Gowda,Punjab,Ferozepur,Rice,Rabi,9.86,56.05,51.27,23025,662.37,19796.84,14939.65,Laterite,2472.87,93.18,48,Normal,605.95,High,2024-08-24
F05273,Praveen Kumar,Punjab,Ferozepur,Sugarcane,Summer,14.17,899.16,1010.08,4669,1002.96,17989.87,16242.95,Red,5750.56,114.69,71,Flood,996.75,High,2024-12-02
F05274,Sunita Nair,Punjab,Ferozepur,Cotton,Kharif,11.76,12.86,14.57,52476,965.91,19384.11,22518.19,Sandy,6764.84,46.58,68,Heavy Rainfall,1116.02,Medium,2024-09-20
F05275,Rahul Reddy,Punjab,Ferozepur,Sugarcane,Kharif,8.82,657.46,738.26,3149,917.39,18754.41,22131.33,Alluvial,2184.52,91.73,55,Drought,855.23,Low,2025-06-24
F05276,Swati Gupta,Punjab,Ferozepur,Maize,Rabi,6.97,24.14,20.81,17236,1377.58,19847.67,19296.19,Alluvial,6957.51,90.89,57,Dry,1509.18,High,2025-04-18
F05277,Vikram Gupta,Punjab,Ferozepur,Rice,Rabi,13.37,43.88,45.59,21835,862.4,18960.92,11689.87,Red,2116.21,47.99,89,Flood,932.76,Low,2025-01-16
F05278,Divya Patil,Punjab,Ferozepur,Mango,Rabi,6.36,92.62,93.72,69597,617.23,16894.27,10841.41,Clay,6663.97,36.81,85,Heavy Rainfall,601.08,High,2024-04-18
F05279,Shalini Naik,Punjab,Ferozepur,Maize,Kharif,12.98,48.16,49.52,17748,1061.36,18907.97,20078.88,Laterite,1729.32,44.89,75,Drought,1121.46,Medium,2024-12-24
F05280,Arun Bhatt,Punjab,Ferozepur,Wheat,Kharif,4.28,17.7,15.38,21609,1342.01,19392.23,18275.54,Clay,4281.81,72.57,92,Drought,1503.45,Low,2025-01-27
F05281,Ramesh Singh,Punjab,Ferozepur,Wheat,Kharif,8.68,36.36,37.7,21248,1284.12,18571.55,20789.83,Clay,6245.07,37.62,73,Heavy Rainfall,1251.63,Low,2025-06-14
F05282,Rahul Kaur,Punjab,Ferozepur,Wheat,Summer,3.98,13.7,15.4,17457,1296.03,18600.46,17522.64,Black,3779.58,105.54,47,Normal,1264.52,Low,2024-12-28
F05283,Ramesh Reddy,Punjab,Gurdaspur,Mango,Kharif,12.31,107.91,118.86,53649,335.06,18847.48,7798.66,Sandy,7733.08,54.44,93,Flood,372.47,Low,2025-03-02
F05284,Divya Chaudhary,Punjab,Gurdaspur,Mango,Rabi,13.1,217.45,203.94,59690,256.24,19879.09,4541.99,Black,3843.21,39.75,81,Normal,300.26,Medium,2025-01-07
F05285,Aarti Yadav,Punjab,Gurdaspur,Sugarcane,Kharif,10.99,700.3,657.36,3334,413.2,18626.2,9971.52,Red,6861.27,59.93,78,Drought,474.47,Low,2025-08-17
F05286,Praveen Patil,Punjab,Gurdaspur,Sugarcane,Summer,6.42,613.33,548.92,4993,1202.0,18822.41,23683.9,Black,5700.54,86.02,91,Dry,1325.19,Medium,2024-09-10
F05287,Swati Joshi,Punjab,Gurdaspur,Wheat,Rabi,13.36,50.54,46.83,20333,1071.23,19656.78,17854.72,Red,3488.12,80.1,70,Dry,1253.99,Low,2024-06-23
F05288,Deepak Gowda,Punjab,Gurdaspur,Wheat,Kharif,7.46,23.3,26.79,21861,1021.0,19788.38,23331.67,Laterite,6246.67,51.92,58,Dry,1079.44,High,2025-09-19
F05289,Kiran Khan,Punjab,Gurdaspur,Groundnut,Kharif,11.01,25.99,27.47,47712,1290.16,17287.03,25281.79,Alluvial,4381.58,107.87,80,Heavy Rainfall,1203.48,High,2024-11-01
F05290,Shalini Khan,Punjab,Gurdaspur,Sugarcane,Kharif,2.18,132.32,122.84,4581,1006.55,19466.77,15347.4,Black,6786.8,49.26,60,Flood,1089.16,Low,2024-03-16
F05291,Rahul Chaudhary,Punjab,Gurdaspur,Wheat,Rabi,9.6,36.81,39.14,16758,579.69,16462.87,12667.05,Sandy,4129.11,96.21,47,Dry,670.07,High,2024-04-13
F05292,Swati Das,Punjab,Gurdaspur,Wheat,Summer,5.06,19.17,19.67,19973,990.41,16674.72,14681.85,Alluvial,7885.7,52.09,79,Normal,993.68,Low,2025-09-30
F05293,Suresh Bhatt,Punjab,Gurdaspur,Maize,Rabi,2.76,7.46,7.94,18170,246.28,18418.9,5151.59,Sandy,5535.99,45.87,53,Flood,262.49,High,2024-07-06
F05294,Mahesh Sharma,Punjab,Hoshiarpur,Mango,Kharif,11.55,155.53,171.59,64179,1458.38,17781.08,25063.87,Laterite,1183.12,60.99,70,Heavy Rainfall,1502.75,Medium,2025-05-31
F05295,Aarti Gupta,Punjab,Hoshiarpur,Groundnut,Kharif,5.56,13.2,14.73,44117,898.19,18599.24,22335.71,Clay,1100.68,110.03,45,Heavy Rainfall,824.89,Low,2024-01-25
